user_id,Count,report_weight,Last_update_date,Date,date_of_birth,sex,current_height,current_weight,diet_type,activity_level
87,68,52,1452373200,1452373200,799275600,1,165,55.3,1,2
87,68,52,1452459600,1452459600,799275600,1,165,55.3,1,2
87,68,52,1452546000,1452546000,799275600,1,165,55.3,1,2
87,68,51,1452632400,1452632400,799275600,1,165,55.3,1,2
87,68,51,1452718800,1452718800,799275600,1,165,55.3,1,2
87,68,52,1452805200,1452805200,799275600,1,165,55.3,1,2
87,68,51,1452891600,1452891600,799275600,1,165,55.3,1,2
87,68,51,1452978000,1452978000,799275600,1,165,55.3,1,2
87,68,52,1453064400,1453064400,799275600,1,165,55.3,1,2
87,68,52,1453150800,1453150800,799275600,1,165,55.3,1,2
87,68,51,1453237200,1453237200,799275600,1,165,55.3,1,2
87,68,52,1453323600,1453323600,799275600,1,165,55.3,1,2
87,68,52,1453410000,1453410000,799275600,1,165,55.3,1,2
87,68,52,1453496400,1453496400,799275600,1,165,55.3,1,2
87,68,51,1453582800,1453582800,799275600,1,165,55.3,1,2
87,68,51,1453669200,1453669200,799275600,1,165,55.3,1,2
87,68,52,1453755600,1453755600,799275600,1,165,55.3,1,2
87,68,52,1453842000,1453842000,799275600,1,165,55.3,1,2
87,68,52,1453928400,1453928400,799275600,1,165,55.3,1,2
87,68,52,1454014800,1454014800,799275600,1,165,55.3,1,2
87,68,53,1454101200,1454101200,799275600,1,165,55.3,1,2
87,68,53,1454187600,1454187600,799275600,1,165,55.3,1,2
87,68,53,1454274000,1454274000,799275600,1,165,55.3,1,2
87,68,55,1454360400,1454360400,799275600,1,165,55.3,1,2
87,68,53,1454533200,1454533200,799275600,1,165,55.3,1,2
87,68,55,1454619600,1454619600,799275600,1,165,55.3,1,2
87,68,52,1454706000,1454706000,799275600,1,165,55.3,1,2
87,68,52,1454792400,1454792400,799275600,1,165,55.3,1,2
87,68,55,1454878800,1454878800,799275600,1,165,55.3,1,2
87,68,53,1454965200,1454965200,799275600,1,165,55.3,1,2
87,68,53,1455051600,1455051600,799275600,1,165,55.3,1,2
87,68,53,1455138000,1455138000,799275600,1,165,55.3,1,2
87,68,53,1455310800,1455310800,799275600,1,165,55.3,1,2
87,68,53,1455397200,1455397200,799275600,1,165,55.3,1,2
87,68,53,1455483600,1455483600,799275600,1,165,55.3,1,2
87,68,53,1455570000,1455570000,799275600,1,165,55.3,1,2
